genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
CD4,True,T regulatory cells,Mesoderm,True,0.0,0.018797,True,0.0,0.00757235,9606,Immune system,0.009
CD4,True,T helper cells,Mesoderm,True,0.0,0.018797,True,0.0,0.00757138,9606,Immune system,0.009
CD4,True,Thymocytes,Endoderm,True,0.0,0.018797,True,0.0,0.00757138,9606,Thymus,0.009
LILRA4,True,Plasmacytoid dendritic cells,Mesoderm,True,1.0,0.00189274,False,0.0,0.0,9606,Immune system,0.001
CLEC4C,True,Plasmacytoid dendritic cells,Mesoderm,True,0.409091,0.000315457,False,0.0,0.0,9606,Immune system,0.001
LAMP5,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0909091,0.0022082,True,0.0,0.00584645,9606,Immune system,0.005
PTCRA,True,Platelets,Mesoderm,True,0.25,0.00595985,True,0.0,0.00327301,9606,Blood,0.004
PTCRA,True,Plasmacytoid dendritic cells,Mesoderm,True,0.818182,0.000630915,True,0.0,0.00327658,9606,Immune system,0.004
TLR7,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.001
MCTP2,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.000315457,True,0.05,0.000642467,9606,Immune system,0.001
CARD6,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.000315457,True,0.0,0.000321234,9606,Immune system,0.0
ITM2C,True,Plasmacytoid dendritic cells,Mesoderm,True,1.0,0.22429,True,1.0,0.381497,9606,Immune system,0.354
ZFAT,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.000630915,True,0.0,0.0,9606,Immune system,0.001
NRP1,True,Plasmacytoid dendritic cells,Mesoderm,True,0.5,0.0621451,True,0.05,0.107356,9606,Immune system,0.099
SLC15A4,True,Plasmacytoid dendritic cells,Mesoderm,True,0.454545,0.0164038,True,0.0,0.0,9606,Immune system,0.006
CCR9,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.0,True,1.0,0.00443302,9606,Immune system,0.005
BST2,True,Plasmacytoid dendritic cells,Mesoderm,True,0.454545,0.202839,True,1.0,0.166078,9606,Immune system,0.177
CD226,True,Platelets,Mesoderm,True,0.0,0.000627353,True,0.666667,0.000641766,9606,Blood,0.001
TNFSF14,True,Platelets,Mesoderm,True,0.0,0.00313676,True,0.0,0.0,9606,Blood,0.001
LRRC32,True,Platelets,Mesoderm,True,0.0,0.011606,True,0.0,0.0068669,9606,Blood,0.007
LRRC32,True,T regulatory cells,Mesoderm,True,0.0,0.0115915,True,0.0,0.00686646,9606,Immune system,0.007
LTBR,True,Platelets,Mesoderm,True,0.0,0.0181932,True,0.0,0.0250931,9606,Blood,0.024
ABCC4,True,Platelets,Mesoderm,True,0.0,0.00156838,True,0.0,0.00455654,9606,Blood,0.004
FERMT3,True,Platelets,Mesoderm,True,0.25,0.020389,True,1.0,0.0480683,9606,Blood,0.045
TUBB1,True,Platelets,Mesoderm,True,0.25,0.000627353,True,0.0,0.0,9606,Blood,0.0
PPBP,True,Platelets,Mesoderm,True,1.0,0.00219573,True,1.0,0.000641766,9606,Blood,0.001
PPBP,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00346021,True,0.0,0.000841261,9606,Lungs,0.001
PRKAR2B,True,Platelets,Mesoderm,True,0.0,0.0138018,True,1.0,0.03196,9606,Blood,0.028
STX11,True,Platelets,Mesoderm,True,0.0,0.0141154,True,0.0,0.0,9606,Blood,0.009
MFSD2B,True,Platelets,Mesoderm,True,0.0,0.000313676,True,0.666667,0.00308048,9606,Blood,0.003
SELPLG,True,Platelets,Mesoderm,True,0.0,0.00784191,True,0.0,0.0,9606,Blood,0.09
ERO1A,True,Platelets,Mesoderm,True,0.0,0.0367001,False,0.0,0.0,9606,Blood,0.009
F11R,True,Platelets,Mesoderm,True,0.0,0.0266625,True,0.333333,0.0824028,9606,Blood,0.071
SCARB1,True,Platelets,Mesoderm,True,0.0,0.00627353,True,0.0,0.0,9606,Blood,0.027
ADAM10,True,Platelets,Mesoderm,True,0.0,0.0279172,True,0.333333,0.0729688,9606,Blood,0.064
CCR4,True,Platelets,Mesoderm,True,0.0,0.000627353,True,0.0,0.0,9606,Blood,0.0
OST4,True,Platelets,Mesoderm,True,0.75,0.607591,True,0.666667,0.0689899,9606,Blood,0.172
GP1BB,True,Platelets,Mesoderm,True,0.0,0.0,True,1.0,0.00282377,9606,Blood,0.002
GPX1,True,Platelets,Mesoderm,True,1.0,0.491844,True,1.0,0.4708,9606,Blood,0.477
PPDPF,True,Platelets,Mesoderm,True,0.75,0.692597,True,0.333333,0.417276,9606,Blood,0.466
MAP3K7CL,True,Smooth muscle cells,Mesoderm,True,0.238095,0.0059918,True,0.61157,0.000517331,9606,Smooth muscle,0.006
MAP3K7CL,True,Platelets,Mesoderm,True,0.75,0.0065872,True,0.0,0.00526248,9606,Blood,0.006
GRAP2,True,Platelets,Mesoderm,True,0.5,0.00282309,True,0.333333,0.00564754,9606,Blood,0.005
CTSA,True,Sertoli cells,Mesoderm,True,0.0,0.0241228,True,0.0,0.121953,9606,Reproductive,0.104
CTSA,True,Platelets,Mesoderm,True,0.25,0.0238394,True,0.0,0.121679,9606,Blood,0.104
MPIG6B,True,Platelets,Mesoderm,True,0.5,0.0,False,0.0,0.0,9606,Blood,0.0
H3C11,True,Platelets,Mesoderm,True,0.25,0.0,True,0.0,0.0,9606,Blood,0.0
C2orf88,True,Platelets,Mesoderm,True,0.25,0.031054,False,0.0,0.0,9606,Blood,0.006
ARHGDIB,True,Platelets,Mesoderm,True,1.0,0.35665,True,1.0,0.167822,9606,Blood,0.201
CDKN2D,True,Platelets,Mesoderm,True,0.5,0.0495609,True,0.333333,0.0954948,9606,Blood,0.086
PDLIM1,True,Platelets,Mesoderm,True,0.5,0.196989,True,1.0,0.0865742,9606,Blood,0.109
AGPAT1,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.0060326,9606,Blood,0.005
SMOX,True,Platelets,Mesoderm,True,0.25,0.00752823,True,0.0,0.0,9606,Blood,0.025
H2BC12,True,Platelets,Mesoderm,True,0.0,0.000313676,True,0.0,0.00019253,9606,Blood,0.0
SH3BGRL2,True,Platelets,Mesoderm,True,0.25,0.00595985,True,0.0,0.0,9606,Blood,0.008
ALDH2,True,Platelets,Mesoderm,True,0.0,0.0937892,True,1.0,0.206199,9606,Blood,0.185
ALOX5AP,True,Platelets,Mesoderm,True,0.0,0.0690088,True,0.666667,0.0931203,9606,Blood,0.09
RAP1B,True,Platelets,Mesoderm,True,0.25,0.129548,True,0.0,0.0,9606,Blood,0.33
LAPTM5,True,Platelets,Mesoderm,True,0.25,0.275408,True,1.0,0.18316,9606,Blood,0.199
SLC2A3,True,Platelets,Mesoderm,True,0.0,0.0759097,True,0.0,0.0,9606,Blood,0.04
ARHGAP10,True,Platelets,Mesoderm,True,0.0,0.0147428,True,0.333333,0.0060326,9606,Blood,0.008
RTL8B,True,Platelets,Mesoderm,True,0.0,0.00564617,False,0.0,0.0,9606,Blood,0.001
TREML2,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.002
NOX5,True,Platelets,Mesoderm,True,0.0,0.000313676,False,0.0,0.0,9606,Blood,0.0
MAPK14,True,Platelets,Mesoderm,True,0.0,0.00909661,True,0.0,0.0259274,9606,Blood,0.024
ABCA3,True,Platelets,Mesoderm,True,0.0,0.00376412,True,0.0,0.00057759,9606,Blood,0.001
ABCA3,True,Pulmonary alveolar type II cells,Endoderm,True,0.692308,0.000943693,True,0.00757576,0.000517699,9606,Lungs,0.001
PREX1,True,Platelets,Mesoderm,True,0.0,0.00250941,True,0.0,0.0106533,9606,Blood,0.01
ATP8A1,True,Platelets,Mesoderm,True,0.0,0.0053325,True,0.0,0.0603902,9606,Blood,0.049
F7,True,Platelets,Mesoderm,True,0.0,0.000313676,True,0.0,0.00327301,9606,Blood,0.003
SLC17A9,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.001
SIRT3,True,Platelets,Mesoderm,True,0.0,0.00627353,True,0.0,0.0,9606,Blood,0.002
CYP2U1,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.00147606,9606,Blood,0.001
TLR1,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.0
TLR6,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.0
LGALS8,True,Platelets,Mesoderm,True,0.0,0.0254078,True,0.0,0.013798,9606,Blood,0.015
CD40LG,True,T helper cells,Mesoderm,True,0.0,0.0100251,True,0.0,0.00121912,9606,Immune system,0.003
CD40LG,True,Platelets,Mesoderm,True,0.0,0.0100376,True,0.0,0.00121936,9606,Blood,0.003
PRMT8,True,Pluripotent stem cells,,True,0.0,0.00156642,True,0.0,0.00564646,9606,,0.005
NCOA5,True,Pluripotent stem cells,,True,0.0,0.00156642,True,0.0,0.00340071,9606,,0.003
PRDM14,True,Pluripotent stem cells,,True,0.0,0.0,True,0.0,0.000128329,9606,,0.0
FGF4,True,Pluripotent stem cells,,True,0.0,0.0,True,0.0,0.00263073,9606,,0.002
TERF1,True,Pluripotent stem cells,,True,0.0,0.0811404,True,0.0,0.0,9606,,0.034
ZNF296,True,Pluripotent stem cells,,True,0.0,0.000626566,False,0.0,0.0,9606,,0.0
NAP1L1,True,Pluripotent stem cells,,True,0.0,0.71084,True,0.0,0.485916,9606,,0.532
HK2,True,Pluripotent stem cells,,True,0.0,0.0137845,True,0.0,0.0275265,9606,,0.024
ESRP1,True,Pluripotent stem cells,,True,0.0,0.0137845,True,0.0,0.0119987,9606,,0.013
NPHS2,True,Podocytes,Mesoderm,True,1.0,0.000315457,True,0.888889,0.000192715,9606,Kidney,0.002
LAMA3,True,Podocytes,Mesoderm,True,0.0,0.0113565,True,0.0,0.00379007,9606,Kidney,0.005
MYOC,True,Podocytes,Mesoderm,True,0.0,0.00157729,True,0.0,0.00398278,9606,Kidney,0.003
CDH13,True,Podocytes,Mesoderm,True,0.0,0.0246057,True,0.0,0.0272371,9606,Kidney,0.026
SEMA3G,True,Podocytes,Mesoderm,True,0.0,0.00189274,True,0.0,0.0,9606,Kidney,0.003
ENPEP,True,Proximal tubule cells,Mesoderm,True,1.0,0.00626763,True,0.0142857,0.012504,9606,Kidney,0.011
CLIC5,True,Podocytes,Mesoderm,True,1.0,0.00662461,True,0.944444,0.0159311,9606,Kidney,0.016
CLIC5,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0134712,True,0.970588,0.0149187,9606,Lungs,0.016
RHPN1,True,Podocytes,Mesoderm,True,0.0,0.000946372,True,0.0,0.0,9606,Kidney,0.002
BCAM,True,Podocytes,Mesoderm,True,0.954545,0.0460568,True,0.111111,0.0493994,9606,Kidney,0.049
MAGI2,True,Podocytes,Mesoderm,True,0.909091,0.015142,True,0.0555556,0.00321192,9606,Kidney,0.006
EFNB1,True,Podocytes,Mesoderm,True,0.863636,0.0154574,True,0.222222,0.0348815,9606,Kidney,0.031
PLOD2,True,Podocytes,Mesoderm,True,0.545455,0.0347003,True,0.277778,0.0132331,9606,Kidney,0.019
NPR3,True,Podocytes,Mesoderm,True,0.0,0.00662461,True,0.722222,0.00398278,9606,Kidney,0.005
PARD3B,True,Podocytes,Mesoderm,True,0.318182,0.00283912,True,0.5,0.00109205,9606,Kidney,0.002
MYO1E,True,Podocytes,Mesoderm,True,0.0,0.0107256,True,0.111111,0.0163808,9606,Kidney,0.015
NEBL,True,Podocytes,Mesoderm,True,0.409091,0.0129338,True,0.111111,0.0396351,9606,Kidney,0.035
SH2D4A,True,Podocytes,Mesoderm,True,0.0,0.00946372,True,0.0,0.0,9606,Kidney,0.007
TDRD5,True,Podocytes,Mesoderm,True,0.0,0.0022082,True,0.0,0.0,9606,Kidney,0.002
IQGAP2,True,Podocytes,Mesoderm,True,0.409091,0.0567823,True,0.444444,0.0324404,9606,Kidney,0.037
FAT1,True,Podocytes,Mesoderm,True,0.227273,0.0246057,True,0.111111,0.0291,9606,Kidney,0.028
FOXD1,True,Podocytes,Mesoderm,True,0.0,0.0,True,0.0555556,0.00211987,9606,Kidney,0.002
TRIB2,True,Podocytes,Mesoderm,True,0.636364,0.00977918,True,0.0,0.0,9606,Kidney,0.03
COL4A5,True,Podocytes,Mesoderm,True,0.0909091,0.0160883,True,0.0555556,0.00693775,9606,Kidney,0.009
HSPB8,True,Podocytes,Mesoderm,True,0.0,0.00599369,True,0.0,0.0278795,9606,Kidney,0.024
KANK1,True,Podocytes,Mesoderm,True,0.0,0.00757098,True,0.166667,0.0316696,9606,Kidney,0.027
CRB2,True,Podocytes,Mesoderm,True,0.0,0.0,True,0.0555556,0.000899338,9606,Kidney,0.001
LRRC49,True,Podocytes,Mesoderm,True,0.0,0.0157729,True,0.0555556,0.0119484,9606,Kidney,0.012
CORO2B,True,Podocytes,Mesoderm,True,0.0,0.0,True,0.0555556,0.0225477,9606,Kidney,0.018
ARHGAP24,True,Podocytes,Mesoderm,True,0.0,0.000630915,True,0.944444,0.00565298,9606,Kidney,0.005
GPRC5A,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0833333,True,0.970588,0.00765224,9606,Lungs,0.024
GPRC5A,True,Podocytes,Mesoderm,True,0.0,0.0839117,True,0.0555556,0.00970001,9606,Kidney,0.024
EPB41L5,True,Podocytes,Mesoderm,True,0.0454545,0.0179811,True,0.111111,0.00989272,9606,Kidney,0.011
AJUBA,True,Podocytes,Mesoderm,True,0.0909091,0.00820189,True,0.0555556,0.00783709,9606,Kidney,0.008
CD2AP,True,Podocytes,Mesoderm,True,0.454545,0.0277603,True,0.944444,0.0771504,9606,Kidney,0.068
GOLIM4,True,Podocytes,Mesoderm,True,1.0,0.0750789,True,0.944444,0.0468941,9606,Kidney,0.056
ZBTB8A,True,Podocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.001
TOB1,True,Podocytes,Mesoderm,True,0.5,0.341325,True,0.0,0.0,9606,Kidney,0.128
WSB2,True,Podocytes,Mesoderm,True,0.0,0.00662461,True,0.0,0.0,9606,Kidney,0.005
EMC2,True,Podocytes,Mesoderm,True,0.0,0.0511041,True,0.166667,0.0680285,9606,Kidney,0.065
EHD4,True,Podocytes,Mesoderm,True,0.0,0.0268139,True,0.166667,0.0753517,9606,Kidney,0.066
ETF1,True,Podocytes,Mesoderm,True,0.0,0.112618,True,0.277778,0.137278,9606,Kidney,0.137
EMC7,True,Podocytes,Mesoderm,True,0.363636,0.153312,True,0.111111,0.237554,9606,Kidney,0.224
LUC7L2,True,Podocytes,Mesoderm,True,0.0909091,0.0640379,True,0.277778,0.441318,9606,Kidney,0.367
MAPT,True,Podocytes,Mesoderm,True,0.0,0.0176656,True,0.5,0.243978,9606,Kidney,0.198
FXYD4,True,Principal cells,Mesoderm,True,0.0,0.0,True,1.0,0.00269611,9606,Kidney,0.003
ACER2,True,Principal cells,Mesoderm,True,0.0,0.0,True,0.0,0.0144434,9606,Kidney,0.012
NR3C2,True,Principal cells,Mesoderm,True,0.0,0.00657895,True,0.285714,0.00243934,9606,Kidney,0.003
SLC6A18,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.001
SLC6A19,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.006
SLC5A2,True,Proximal tubule cells,Mesoderm,True,0.0,0.00658101,True,0.0,0.0,9606,Kidney,0.001
MIOX,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.985714,0.00135353,9606,Kidney,0.005
SLC34A1,True,Proximal tubule cells,Mesoderm,True,1.0,0.0,True,0.0,0.0,9606,Kidney,0.004
GLYAT,True,Proximal tubule cells,Mesoderm,True,1.0,0.00188029,True,0.757143,0.00116017,9606,Kidney,0.004
FBP1,True,Proximal tubule cells,Mesoderm,True,1.0,0.0147289,True,0.785714,0.0136642,9606,Kidney,0.016
SLC22A6,True,Proximal tubule cells,Mesoderm,True,0.0,0.000313381,True,0.0,0.0,9606,Kidney,0.003
SLC22A12,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.002
SLC17A1,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.002
SLC13A3,True,Proximal tubule cells,Mesoderm,True,0.0,0.00219367,True,0.0,0.0,9606,Kidney,0.002
SLC22A8,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.021
FOLR1,True,T regulatory cells,Mesoderm,True,0.0,0.0093985,True,0.0,0.0197651,9606,Immune system,0.017
FOLR1,True,Reticulocytes,Mesoderm,True,0.0,0.0093985,True,0.0,0.0197626,9606,Blood,0.017
FOLR1,True,Proximal tubule cells,Mesoderm,True,1.0,0.00908806,True,0.371429,0.018176,9606,Kidney,0.017
SLC7A13,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.001
AK4,True,Proximal tubule cells,Mesoderm,True,1.0,0.0153557,True,0.157143,0.00438286,9606,Kidney,0.008
SLC5A8,True,Proximal tubule cells,Mesoderm,True,1.0,0.00156691,True,0.0,0.0,9606,Kidney,0.003
SLC22A1,True,Proximal tubule cells,Mesoderm,True,0.0,0.00219367,True,0.0,0.0,9606,Kidney,0.003
UPB1,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.001
SLC17A3,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.001
GCDH,True,Proximal tubule cells,Mesoderm,True,0.0,0.00219367,True,0.328571,0.00657428,9606,Kidney,0.007
GSTZ1,True,Proximal tubule cells,Mesoderm,True,0.0,0.0448135,True,0.271429,0.0164357,9606,Kidney,0.024
FAH,True,Proximal tubule cells,Mesoderm,True,1.0,0.0122219,True,0.271429,0.00605865,9606,Kidney,0.009
TMEM106A,True,Proximal tubule cells,Mesoderm,True,0.0,0.000626763,True,0.0,0.0,9606,Kidney,0.014
CRYL1,True,Proximal tubule cells,Mesoderm,True,1.0,0.0213099,True,0.328571,0.0159845,9606,Kidney,0.018
SLC5A12,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.001
AOAH,True,Proximal tubule cells,Mesoderm,True,0.0,0.00564086,True,0.0142857,0.00380277,9606,Kidney,0.004
SLC13A1,True,Proximal tubule cells,Mesoderm,True,1.0,0.000313381,True,0.0,0.0,9606,Kidney,0.002
SCIN,True,Proximal tubule cells,Mesoderm,True,0.0,0.0103416,True,0.0,0.0,9606,Kidney,0.006
SLC22A13,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.0
SLC22A7,True,Proximal tubule cells,Mesoderm,True,0.0,0.000313381,True,0.0,0.0,9606,Kidney,0.001
SLC16A9,True,Proximal tubule cells,Mesoderm,True,0.0,0.00282043,True,0.0,0.0,9606,Kidney,0.001
AGXT2,True,Proximal tubule cells,Mesoderm,True,0.0,0.000313381,True,0.0,0.000708991,9606,Kidney,0.001
NME4,True,Proximal tubule cells,Mesoderm,True,0.0,0.204951,True,0.0,0.0398969,9606,Kidney,0.077
HGD,True,Proximal tubule cells,Mesoderm,True,1.0,0.00438734,True,0.228571,0.00116017,9606,Kidney,0.003
OSGIN1,True,Proximal tubule cells,Mesoderm,True,0.0,0.00313381,True,0.0428571,0.00625201,9606,Kidney,0.006
SERPINF2,True,Proximal tubule cells,Mesoderm,True,1.0,0.00877468,True,0.0,0.0,9606,Kidney,0.005
HAAO,True,Proximal tubule cells,Mesoderm,True,0.0,0.000626763,True,0.1,0.00148244,9606,Kidney,0.002
PPIC,True,Proximal tubule cells,Mesoderm,True,0.0,0.0861799,True,0.0428571,0.119562,9606,Kidney,0.114
SLC23A3,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.0
CACNG5,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.00328714,9606,Kidney,0.003
TGFBI,True,Proximal tubule cells,Mesoderm,True,0.0,0.0654967,True,0.0,0.0,9606,Kidney,0.065
RTKN2,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0275689,True,0.0,0.0,9606,Lungs,0.007
AKAP5,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0,True,0.970588,0.00553019,9606,Lungs,0.006
EMP2,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0902256,True,1.0,0.0549161,9606,Lungs,0.065
PXDC1,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0018797,True,0.823529,0.0326667,9606,Lungs,0.028
CRLF1,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00534759,True,0.159091,0.0161134,9606,Lungs,0.015
CRLF1,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.00532581,True,0.617647,0.0160118,9606,Lungs,0.015
FSTL3,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0147243,True,0.0,0.000450132,9606,Lungs,0.004
MEX3B,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0112782,True,0.0,0.0028937,9606,Lungs,0.004
RADIL,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Lungs,0.0
SFTA2,True,Pulmonary alveolar type II cells,Endoderm,True,0.923077,0.00220195,True,0.0,0.0,9606,Lungs,0.01
SLC34A2,True,Pulmonary alveolar type II cells,Endoderm,True,1.0,0.00346021,True,0.0,0.0,9606,Lungs,0.01
SFTPB,True,Pulmonary alveolar type II cells,Endoderm,True,1.0,0.0188739,True,0.0,0.0,9606,Lungs,0.015
SOAT1,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.0113243,True,0.0,0.0,9606,Lungs,0.042
LPCAT1,True,Pulmonary alveolar type II cells,Endoderm,True,0.692308,0.00786411,True,0.856061,0.0217434,9606,Lungs,0.025
GRK2,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00786411,False,0.0,0.0,9606,Lungs,0.001
CTNND1,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.0443536,True,0.0454545,0.0390215,9606,Lungs,0.04
DDX3Y,True,Pulmonary alveolar type II cells,Endoderm,True,0.0769231,0.0500157,True,0.0227273,0.0253025,9606,Lungs,0.029
GRID2,True,Purkinje neurons,Ectoderm,True,0.0,0.0162907,True,0.0487805,0.00257334,9606,Brain,0.005
SPINK8,True,Pyramidal cells,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Brain,0.002
YWHAZ,True,Pyramidal cells,Ectoderm,True,0.0,0.518797,True,0.0,0.0,9606,Brain,0.497
MAP2,True,Pyramidal cells,Ectoderm,True,0.0,0.0266291,True,1.0,0.216376,9606,Brain,0.179
RTN4,True,Pyramidal cells,Ectoderm,True,0.0,0.504699,True,0.0,0.0,9606,Brain,0.553
PDE2A,True,Pyramidal cells,Ectoderm,True,0.0,0.000626566,True,0.0,6.41684e-05,9606,Brain,0.0
KCNB1,True,Pyramidal cells,Ectoderm,True,0.0,0.000313283,True,0.0,0.0192505,9606,Brain,0.015
KCNB2,True,Pyramidal cells,Ectoderm,True,0.0,0.0,True,0.0,0.00834189,9606,Brain,0.007
KCNQ2,True,Pyramidal cells,Ectoderm,True,0.0,0.0228697,True,0.0,0.0130262,9606,Brain,0.014
KCNQ3,True,Pyramidal cells,Ectoderm,True,0.0,0.00093985,True,0.0,0.0205981,9606,Brain,0.017
SATB2,True,Pyramidal cells,Ectoderm,True,0.0,0.00407268,True,0.0,0.0,9606,Brain,0.015
OXTR,True,Pyramidal cells,Ectoderm,True,0.0,0.000626566,True,0.0,0.00166838,9606,Brain,0.001
KCND2,True,Pyramidal cells,Ectoderm,True,0.0,0.00093985,True,0.0,0.010652,9606,Brain,0.009
KCND3,True,Pyramidal cells,Ectoderm,True,0.0,0.00156642,True,0.0,0.00532598,9606,Brain,0.004
PDGFD,True,Smooth muscle cells,Mesoderm,True,0.0,0.0037843,True,0.0330578,0.00245732,9606,Smooth muscle,0.003
PDGFD,True,Radial glia cells,Ectoderm,True,0.0,0.0037594,True,0.0,0.00269559,9606,Brain,0.003
SPRY1,True,Satellite cells,Mesoderm,True,0.0,0.0303885,True,0.0,0.0,9606,Skeletal muscle,0.019
SPRY1,True,Radial glia cells,Ectoderm,True,0.0,0.0303885,True,0.0,0.0,9606,Brain,0.019
SIGLEC1,True,Red pulp macrophages,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
RUVBL1,True,Reticulocytes,Mesoderm,True,0.0,0.091792,True,0.0,0.0,9606,Blood,0.059
UCP3,True,Reticulocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.0
UBE2O,True,Reticulocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.0
POU4F2,True,Retinal ganglion cells,Ectoderm,True,0.0,0.0,True,0.543478,0.000386125,9606,Brain,0.002
RBPMS,True,Retinal ganglion cells,Ectoderm,True,0.0,0.0858665,True,0.0,0.0,9606,Brain,0.076
POU4F1,True,Retinal ganglion cells,Ectoderm,True,0.0,0.0,True,1.0,0.00514834,9606,Brain,0.006
RBPMS2,True,Smooth muscle cells,Mesoderm,True,0.142857,0.00630716,True,0.0,0.0,9606,Smooth muscle,0.017
ASB5,True,Satellite cells,Mesoderm,True,0.0,0.00156642,True,1.0,0.00166902,9606,Skeletal muscle,0.002
SRXN1,True,Satellite cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Skeletal muscle,0.022
BDKRB1,True,Satellite cells,Mesoderm,True,0.0,0.0018797,True,0.0,0.000256772,9606,Skeletal muscle,0.0
BARX2,True,Satellite cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.00706124,9606,Skeletal muscle,0.006
VAMP2,True,Satellite cells,Mesoderm,True,0.0,0.367794,True,0.0,0.0,9606,Skeletal muscle,0.186
PEG3,True,Satellite cells,Mesoderm,True,0.0,0.0263158,True,0.142857,0.133457,9606,Skeletal muscle,0.113
SCRIB,True,Satellite cells,Mesoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Skeletal muscle,0.005
NFATC2,True,Satellite cells,Mesoderm,True,0.0,0.0,True,0.0,0.000706124,9606,Skeletal muscle,0.001
NFATC2,True,T helper cells,Mesoderm,True,0.0,0.0,True,0.0,0.000705807,9606,Immune system,0.001
HOXC10,True,Satellite cells,Mesoderm,True,0.0,0.00344612,True,0.142857,0.00346643,9606,Skeletal muscle,0.003
BDKRB2,True,Satellite glial cells,Ectoderm,True,0.0,0.00125313,True,0.0,0.00044915,9606,Brain,0.001
TGFA,True,Satellite glial cells,Ectoderm,True,0.0,0.00845865,True,0.0,0.0,9606,Brain,0.007
MAPK1,True,Satellite glial cells,Ectoderm,True,0.0,0.058584,True,0.0,0.197177,9606,Brain,0.171
JAK2,True,Satellite glial cells,Ectoderm,True,0.0,0.00093985,True,0.0,0.00673725,9606,Brain,0.006
SSTR1,True,Satellite glial cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
CNGA3,True,Satellite glial cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
NDRG1,True,Schwann cells,Ectoderm,True,0.0,0.0620301,True,0.402299,0.0902052,9606,Brain,0.084
SEPTIN9,True,Schwann cells,Ectoderm,True,0.0,0.142231,True,0.0,0.0,9606,Brain,0.081
PRX,True,Schwann cells,Ectoderm,True,0.0,0.000313283,True,0.0804598,0.00174216,9606,Brain,0.002
